eyases  1
eye  15
eyelids  1
eyes  23
face  11
faces  2
faction  1
faculties  1
faculty  1
faded  1
fail  1
faild  1
fain  4
fair  21
fairly  1
fairy  1
faith  16
faithful  3
falconers  1
fall  9
falling  1
fallingoff  1
falln  2
falls  8
false  6
falsehood  1
falsely  1
fame  2
familiar  1
famous  1
fancy  3
fangd  1
fantastic  1
fantasy  3
fardels  1
fare  6
fares  2
farewell  17
farm  2
fashion  8
fast  5
fat  6
fate  2
fates  2
father  50
fathermethinks  1
fathers  20
fathoms  1
fatness  1
fatted  1
fault  5
faults  3
favour  4
favourite  1
favours  2
fawning  1
fay  1
fear  20
feard  1
fearful  1
fearing  1
fears  2
fearsurprised  1
feast  3
feather  1
feathers  1
feats  1
feature  2
fed  2
fee  3
feed  6
feeds  1
feel  1
feeling  3
feelingly  1
feels  1
feet  2
felicity  1
fell  9
fellies  1
fellow  9
fellows  4
fellowship  2
fellowstudent  1
female  1
fencing  1
fennel  1
fertile  1
fetch  2
fetters  2
fiction  1
fie  6
field  1
fiends  1
fierce  1
fiery  3
fight  3
fighting  2
figure  5
filial  1
film  1
finding  2
finds  3
findst  1
fine  10
fines  2
finger  1
fingerd  1
fingers  4
fires  1
firm  1
firmament  1
fish  2
fishmonger  2
fit  12
fitness  1
fits  2
fitted  1
fitting  1
fixd  3
flagon  1
flame  2
flames  2
flaming  2
flash  1
flashes  1
flat  3
flats  1
flatter  1
flatterd  1
flaw  1
flaxen  1
flesh  5
flies  1
flights  1
flints  1
flood  1
flourish  5
flourishes  1
flowers  3
flush  1
flushing  1
fly  5
foe  2
foh  1
foil  2
foils  6
folded  1
folk  1
followd  2
folly  1
fond  2
food  2
fool  7
foolery  1
foolish  3
fools  2
foot  3
forbear  1
forbid  2
force  3
forced  2
forcing  1
fordo  1
fordoes  1
fore  1
forehead  2
foreign  1
foreknowing  1
foresaid  1
forest  1
forestall  1
forestalled  1
forfeit  1
forged  2
forgeries  1
forgery  1
forget  4
forgetting  1
forgive  2
forgiveness  1
forgone  1
forgot  5
forgotten  1
form  13
formal  1
forms  3
fors  2
fort  2
forthwith  1
fortified  1
fortinbras  21
forts  1
fortune  11
fortunes  7
fought  1
foul  11
fould  1
fox  1
frame  4
france  5
francisco  10
frankly  2
free  10
freefooted  1
freely  4
freeze  1
french  5
frenchman  1
fret  1
fretful  1
fretted  1
friend  13
friending  1
friends  20
friendship  1
frighted  1
frock  1
frontier  1
frost  1
frownd  1
frowningly  1
fruit  2
fruitful  1
fruits  1
fulfilld  1
function  1
functions  1
funeral  4
furnish  1
fust  1
gaffs  1
gaged  1
gain  3
gaingiving  1
gainst  5
gait  2
gall  2
gallant  1
galled  2
gallows  3
gallowsmaker  1
galls  1
gambol  1
gambols  1
gaming  3
gape  1
garb  1
garbage  1
garden  2
gardeners  1
garland  1
garlands  1
garments  1
garrisond  1
gates  1
gather  3
gaudy  1
gavet  1
gem  1
gender  1
generous  3
gentle  5
gentleman  19
gentlemen  11
gentlewoman  1
gently  1
gentry  2
german  1
gertrude  95
gestures  1
ghost  30
ghosts  1
giantlike  1
gib  1
gibber  1
gibes  1
gifts  5
gilded  1
gins  1
girdle  1
girl  1
gis  1
givers  1
glad  4
glares  1
glass  2
glassy  1
glean  1
gleaned  1
glimpses  1
globe  1
glow  1
glowworm  1
goblin  1
goblins  1
god  32
godamercy  1
godlike  1
gods  6
goes  12
goesmark  1
gold  1
golden  3
gonzago  3
gonzagos  1
goodly  3
goodman  1
goodness  2
goosequills  1
gore  1
gorge  1
govern  1
grace  13
graces  2
gracious  6
grained  1
grand  1
grandsire  1
grant  1
grapple  2
grappling  1
grass  1
grassgreen  1
grating  1
gratis  1
grave  12
gravemaker  2
gravemakers  1
gravemaking  1
graveness  1
graves  3
greatly  1
greatness  1
greeks  1
green  2
greenly  1
greet  1
greeted  1
greeting  1
greetings  1
grew  1
grey  1
grief  14
griefs  1
grieve  2
grieved  1
grieves  1
grinding  1
grinning  1
grizzledno  1
groan  1
groaning  1
groans  1
groped  1
gross  3
grosser  1
grossly  1
ground  10
groundlings  1
grounds  1
grow  8
growing  1
grown  4
grows  4
growsthe  1
grunt  1
guard  3
guarded  1
guards  1
guest  2
guildenstern  64
guilt  3
guiltless  1
